,document,term,tfidf
71623605,4073,account,0.2786822241245975
71630844,4073,invas,0.2770018604676875
71633241,4073,nazi,0.2708508061345484
71623998,4073,anim,0.2275405420228867
71634158,4073,peopl,0.205014085442807
5818813,4074,christmastim,0.398621390740422
5817233,4074,baker,0.33710009682136
5831083,4074,trade,0.31122114942516094
5822663,4074,hatch,0.29458239332449326
5831332,4074,twin,0.29458239332449326
5818743,4074,chicago,0.2872833296121918
5827479,4074,princess,0.2719999487188751
5827142,4074,place,0.2235593041943336
5824567,4074,like,0.22126771887274108
5824696,4074,look,0.22052785712819764
45522285,4075,cousin,0.4725139207931306
45530589,4075,queen,0.4087336878318746
45524180,4075,favourit,0.2966287846489013
45518881,4075,18th,0.2767243228060705
45520531,4075,bitter,0.2637889687469578
45531266,4075,rivalri,0.2554186034418375
45523511,4075,earli,0.22758770009589632
45531121,4075,result,0.20914744704241792
45523745,4075,england,0.20842605705062411
45521807,4075,close,0.20012720963841887
109453640,4076,nika,0.38510413194684917
109445604,4076,brother,0.35798079094400387
109453854,4076,odyssey,0.29619553814941346
109445409,4076,botch,0.2880755901323004
109451201,4076,jail,0.2609583004408488
109458976,4076,underworld,0.2591187088981592
109455918,4076,robberi,0.2502696592666282
109458820,4076,twist,0.2424133215944055
109460097,4076,younger,0.2373837332145808
109444769,4076,bank,0.22721453492236512
39922890,4077,bear,0.66201750330181
39925828,4077,dolittl,0.33934429985827436
39927128,4077,forest,0.2472143020937738
39933669,4077,reproduc,0.1870675233214296
39922905,4077,beaver,0.18116129210979842
39927960,4077,habitat,0.17658006326848047
39930130,4077,logger,0.17658006326848047
39936918,4077,undaunt,0.17658006326848047
39937813,4077,wile,0.17283692675631515
39932898,4077,preserv,0.15145545057129725
149908027,4078,farmer,0.5180909692938231
149915511,4078,satchel,0.24220780819042811
149918885,4078,warili,0.24220780819042811
149916246,4078,sling,0.23456064800443974
149909721,4078,homestead,0.21613542088815296
149916050,4078,sieg,0.213004514143843
149914072,4078,poss,0.19942575569444146
149910228,4078,injur,0.1828344959695029
149909205,4078,gun,0.16302206800847568
149905248,4078,cash,0.16004176780748572
87408583,4079,blalock,0.5505789537774676
87421282,4079,surgeri,0.44229336331931
87417997,4079,pioneer,0.42677402877341836
87411366,4079,dramat,0.40446307627660477
87413609,4079,heart,0.2877448978101104
87418994,4079,relationship,0.26965870744076065
87406800,4079,00,0.0
87406801,4079,000,0.0
87406802,4079,000th,0.0
87406803,4079,006,0.0
64088578,408,rumpelstiltskin,0.4512617719392828
64086378,408,ogr,0.4305262836021489
64081263,408,far,0.27564764336308617
64080595,408,dupe,0.21992510461724432
64089258,408,shrek,0.19753936607906608
64086654,408,pact,0.1935977326810245
64080371,408,domest,0.19018333452562464
64084922,408,maker,0.18863316274329403
64087976,408,reclaim,0.1741098090046607
64077894,408,bore,0.17327137312555982
35163226,4080,unfathom,0.3365996810440772
35157506,4080,mourn,0.3016471017269443
35153430,4080,fractur,0.298011425294283
35158074,4080,odyssey,0.2792255500164704
35151603,4080,deepli,0.2771631163650452
35148338,4080,alongsid,0.25496529392054906
35149362,4080,birth,0.24181110166519648
35156425,4080,loss,0.2345923273478252
35162795,4080,tragedi,0.22280511192492455
35158675,4080,person,0.1793212494308107
70899449,4081,vampir,0.42017729862986547
70895370,4081,queen,0.2019743638746886
70887860,4081,discov,0.19913091420016835
70889090,4081,final,0.17675637439771266
70888104,4081,draculara,0.17641063859498415
70889859,4081,gorelean,0.17641063859498415
70890315,4081,hauntlywood,0.17641063859498415
70892317,4081,londoom,0.17641063859498415
70888902,4081,fangtast,0.16889493966876518
70898884,4081,true,0.16242701624498557
2813909,4082,hear,0.36060438081377655
2815167,4082,karu,0.2749931816028306
2813662,4082,gunshot,0.2632775278522937
2816015,4082,lyon,0.2632775278522937
2811011,4082,deaf,0.22848950733344123
2818148,4082,perpetr,0.22848950733344123
2817772,4082,outwit,0.2084614649613344
2817989,4082,partnership,0.2084614649613344
2816162,4082,man,0.20189906803543908
2808919,4082,blind,0.18702366214767452
97682124,4083,entrepreneur,0.4074671423536107
97678635,4083,becam,0.3660248742070836
97686834,4083,mom,0.3285121994495313
97690548,4083,singl,0.3018755499793447
97691465,4083,success,0.28363502952661085
97680595,4083,countri,0.27651909375210315
97684853,4083,island,0.27531831054801625
97678542,4083,base,0.2694098283298755
97685869,4083,long,0.25332027833617465
97691391,4083,struggl,0.2450057034872357
153114494,4084,bail,0.35449304690315514
153115429,4084,bud,0.33851047482396157
153126820,4084,smoke,0.3358876757673753
153122006,4084,lovabl,0.32667960165572474
153120983,4084,jail,0.29592841794620633
153122385,4084,master,0.2532472005949599
153116216,4084,close,0.2448109948303017
153119754,4084,guy,0.24343084594370482
153124058,4084,parti,0.23339596583695002
153118324,4084,everyth,0.23152278774254909
37897838,4085,nsa,0.41314570298908687
37894438,4085,hijack,0.3341618023256369
37887835,4085,767,0.23353030142331174
37887861,4085,97,0.23353030142331174
37902647,4085,toyin,0.23353030142331174
37894259,4085,hawkin,0.1966236588062478
37895143,4085,interpol,0.1966236588062478
37891594,4085,deputi,0.18250552970189365
37888185,4085,alleg,0.18101793919892525
37893401,4085,fuel,0.17155465800033454
78867615,4086,wrath,0.35130790963196806
78864188,4086,set,0.3469449990668998
78862484,4086,prank,0.3143902791162023
78857652,4086,halloween,0.28505669729915944
78867513,4086,witch,0.26809063277315603
78851405,4086,abandon,0.2578001470895726
78855085,4086,demon,0.24615972743342449
78856027,4086,enter,0.2457669936843527
78867036,4086,victim,0.24025384575902323
78862273,4086,play,0.2248770544683037
39273046,4087,hunchback,0.6840429150566911
39277195,4087,pope,0.33575878204864634
39272512,4087,hapless,0.302173334124079
39282490,4087,yearn,0.29971033926125207
39271310,4087,feud,0.287429582495326
39275348,4087,middl,0.21997676863491597
39276394,4087,order,0.17996111108469867
39273984,4087,kill,0.1699045131871053
39275787,4087,murder,0.15715402628003225
39274650,4087,love,0.14580755333482773
429177,4088,madden,0.25608660446115605
424236,4088,degener,0.24800125287636887
431537,4088,poignant,0.24800125287636887
420969,4088,alzheim,0.24172976695833068
424278,4088,dementia,0.23660558985684668
422756,4088,caregiv,0.23227315984890362
424346,4088,descent,0.2252099268373245
425511,4088,fabric,0.2252099268373245
435968,4088,unspeak,0.21279214524459428
431626,4088,portray,0.21085308933449914
159809833,4089,handov,0.33250246118016474
159812665,4089,mi5,0.2887346441439642
159806649,4089,counter,0.28406945391408495
159811948,4089,loom,0.2729436264522215
159814830,4089,protégé,0.26710725293499576
159810546,4089,impend,0.26451814051092437
159806910,4089,custodi,0.24030163687788447
159806498,4089,conspiraci,0.20682305589520716
159817871,4089,task,0.199899342655609
159818012,4089,terrorist,0.19874110300398917
141907922,409,gracey,0.5020073014791093
141910683,409,mansion,0.3217310671812347
141916550,409,thunderstorm,0.25100365073955466
141916703,409,torrenti,0.24031003337404308
141918138,409,workahol,0.20855680916193908
141917312,409,unseen,0.20604312654539772
141903925,409,butler,0.20374831411057492
141903778,409,brood,0.19968278947296186
141911584,409,mysteri,0.19716951017351583
141917495,409,varieti,0.19456217592046235
23209609,4090,sex,0.42751404747454724
23200823,4090,divin,0.32800133630237255
23200656,4090,digniti,0.3151697359256044
23200403,4090,deepest,0.29461473331579263
23200468,4090,delv,0.28610500037060416
23200648,4090,dig,0.26096421447718426
23208183,4090,purpos,0.2487004015874397
23208037,4090,project,0.23198724809422172
23202668,4090,god,0.22681812744512056
23196903,4090,act,0.21777501953385822
115270222,4091,patient,0.3201023786921548
115260543,4091,awaken,0.31231835684326414
115275088,4091,unutter,0.24029099263497777
115264325,4091,enthusiasm,0.23005377128761317
115260547,4091,awe,0.21715639768918507
115261930,4091,cataton,0.21255312580222924
115264580,4091,exuber,0.21255312580222924
115271357,4091,rebirth,0.21255312580222924
115266999,4091,introvert,0.2086611148777839
115270451,4091,physician,0.1996557522038011
82198905,4092,christi,0.4120349048443555
82211192,4092,traine,0.3469177663566963
82207712,4092,psycholog,0.3044539979110011
82207466,4092,practic,0.3026866610198176
82207617,4092,profil,0.30098864959071103
82205544,4092,midst,0.29479327861244703
82204804,4092,loos,0.2718203961105638
82207623,4092,program,0.2568909611292665
82201424,4092,fbi,0.23513770130151623
82211191,4092,train,0.21533867354573363
82725355,4093,kooki,0.44760037200629255
82733006,4093,varieti,0.3623906213886749
82724304,4093,humor,0.3595827975528299
82730562,4093,situat,0.2869253384953847
82719841,4093,charact,0.27583953027285335
82730284,4093,sexual,0.26438422018331365
82726431,4093,mean,0.2567556834014263
82722037,4093,encount,0.24304610961301862
82730130,4093,search,0.22494302306635755
82724029,4093,high,0.1952155270658287
74566905,4094,broadway,0.3718467502262941
74574368,4094,misfit,0.3410716426632371
74568552,4094,dancer,0.3311574542822652
74576940,4094,reluctantli,0.3228369954176702
74571784,4094,hometown,0.31566813418255546
74567938,4094,competit,0.29575597053164593
74570036,4094,fail,0.2919103790214988
74579905,4094,train,0.2581042354643116
74577094,4094,return,0.21445289049986732
74571208,4094,group,0.20703507406892574
112751409,4095,singer,0.4563676337763631
112740829,4095,chiropractor,0.24046757041276193
112745860,4095,jezzi,0.24046757041276193
112747799,4095,morph,0.2302228262457678
112744598,4095,hallucin,0.20544055875179493
112739172,4095,avail,0.1951958145848008
112743585,4095,flashback,0.19317340366422872
112749920,4095,rapidli,0.18358497296907994
112750771,4095,saniti,0.17988079458959869
112745320,4095,imag,0.17875764755128765
66614971,4096,aol,0.3643776875036561
66623278,4096,masturb,0.3643776875036561
66628869,4096,tempt,0.316414084761803
66616844,4096,chat,0.30679219642019695
66627504,4096,sin,0.27435233429013733
66616695,4096,cathol,0.2692399173122462
66617393,4096,consid,0.2570475164869126
66617344,4096,conflict,0.24113898615158624
66621645,4096,innoc,0.22127631457039312
66614550,4096,act,0.21863483588428992
123934887,4097,breslin,0.49070607058411114
123945068,4097,rescu,0.27692054547453454
123941217,4097,latvian,0.2714915380053246
123942474,4097,mogul,0.21401354959252544
123939838,4097,hong,0.20580700731313403
123938530,4097,formid,0.2044151981480287
123941022,4097,kong,0.19944151858932577
123938459,4097,foe,0.1962086558686373
123945489,4097,sadist,0.18532960125820844
123947504,4097,tech,0.1820470841660168
79218150,4098,sternwood,0.38304355963879194
79216151,4098,regard,0.31826765201590107
79220707,4098,youngest,0.2924346157012436
79207954,4098,decept,0.2903701870747944
79205782,4098,blackmail,0.27541567008376455
79207229,4098,complex,0.26147890536090973
79213243,4098,matter,0.24111624338582752
79215589,4098,privat,0.23309358554572499
79210096,4098,gener,0.21825628633685043
79220287,4098,wealthi,0.21565876999215175
114069878,4099,deflow,0.4430554831179553
114079358,4099,skate,0.3798781752596005
114079513,4099,smoke,0.35593163020971585
114081942,4099,virgin,0.3294984660374789
114070481,4099,drink,0.32222752313507413
114080636,4099,teen,0.2531596001480136
114081101,4099,travel,0.22231165326404317
114082562,4099,york,0.2170675460837383
114068821,4099,citi,0.20039695550525374
114069761,4099,day,0.19617523843255794
163495887,41,primal,0.331834200367028
163494568,41,nightmarish,0.29620711679874645
163499297,41,thrust,0.2734013668733039
163496706,41,reunion,0.2708100099404133
163489976,41,flesh,0.2660807741189965
163488084,41,cut,0.257121092698728
163500316,41,version,0.25452973576583743
163497661,41,short,0.24054449174327644
163491692,41,imagin,0.23254085778863803
163489436,41,estrang,0.2311151898050059
74020158,410,neighbor,0.3300759004611609
74013029,410,cleari,0.27768199365365004
74022811,410,samaritan,0.27768199365365004
74012974,410,citi,0.24049307960759764
74013099,410,coax,0.23379770952217727
74024949,410,thirteen,0.23379770952217727
74010292,410,25,0.20771889355352166
74022096,410,reclus,0.19417190503103396
74012194,410,brink,0.1933499667639681
74026691,410,year,0.19099338374609998
33821086,4100,bannist,0.2665802873804274
33821633,4100,bolster,0.25816362164510076
33827868,4100,kill,0.2447077524895317
33836129,4100,wife,0.24036135334447825
33824997,4100,facad,0.23788433182200958
33824915,4100,exorcist,0.23443837346957172
33820694,4100,architect,0.20123245754441313
33823287,4100,crazi,0.1982546184724588
33823192,4100,count,0.1886814056738546
33830870,4100,piec,0.18607908412000118
96309521,4101,pain,0.5148850312243927
96310035,4101,pleasur,0.28540459193987733
96303601,4101,elderli,0.2733631612547841
96301653,4101,chosen,0.2708410432357312
96301637,4101,choic,0.24672385093447097
96311832,4101,seemingli,0.23127365667436534
96313138,4101,suffer,0.221906801571249
96301959,4101,commun,0.21615824233437048
96309786,4101,perfect,0.21401031874647874
96302986,4101,differ,0.20665533061374797
114464435,4102,rape,0.3484985274359799
114459143,4102,hand,0.27342403222290024
114460641,4102,kill,0.22348403453397409
114469099,4102,wrote,0.2208202885105573
114463050,4102,ordeal,0.2172524151243455
114464440,4102,rapist,0.2172524151243455
114453576,4102,assail,0.20874353515487984
114459010,4102,guilti,0.20045639388758757
114454144,4102,bestsel,0.19873196589034733
114464808,4102,resolv,0.19873196589034733
157597321,4103,school,0.6689576032050503
157599112,4103,teacher,0.4785856651855095
157587093,4103,challeng,0.45232145926484396
157589896,4103,fight,0.3447561220364621
157584375,4103,00,0.0
157584376,4103,000,0.0
157584377,4103,000th,0.0
157584378,4103,006,0.0
157584379,4103,007,0.0
157584380,4103,05pm,0.0
39206913,4104,kumar,0.4596184876138106
39202012,4104,corddri,0.2478612382338826
39208751,4104,netherland,0.22399779963211117
39208218,4104,misadventur,0.20594580520513384
39211443,4104,satisfi,0.20119750957691887
39212786,4104,stoner,0.19911291549161134
39205276,4104,hapless,0.19370525495295057
39206576,4104,jump,0.1831455151499415
39214418,4104,urg,0.1831455151499415
39205640,4104,homeland,0.18208236660336238
75156794,4105,cutler,0.6568570271692288
75168220,4105,train,0.23285207995616264
75167778,4105,team,0.18567563434022377
75154142,4105,assign,0.16873052036887123
75163223,4105,new,0.14276148619299264
75155402,4105,byer,0.14218792193877622
75156366,4105,consider,0.13137140543384576
75160153,4105,horn,0.12340000492098109
75167779,4105,teammat,0.12191269578685382
75167789,4105,techniqu,0.11930582770074909
145913249,4106,phone,0.5721035714001664
145910274,4106,kidnapp,0.3095734026740172
145904792,4106,cell,0.29305213595370744
145907031,4106,emerg,0.24940176552183854
145912610,4106,older,0.24727100496929685
145914174,4106,receiv,0.2414520224634794
145905082,4106,claim,0.23967650175023497
145916823,4106,target,0.22698686872992185
145904961,4106,child,0.21773854648421617
145910273,4106,kidnap,0.20992721668319278
118242813,4107,krudski,0.3871599900619725
118240752,4107,goblin,0.3361975173373331
118247719,4107,shaggi,0.29150590351716515
118238989,4107,doo,0.28780516612141543
118235256,4107,amaz,0.2731191215640207
118244350,4107,mortal,0.2684649016134461
118247474,4107,scoobi,0.26529342142873646
118250083,4107,underworld,0.26050200047120853
118245279,4107,pal,0.2419511857958102
118249452,4107,threat,0.22681620562958316
150683653,4108,iyengar,0.2845724939954909
150684837,4108,madra,0.2845724939954909
150687793,4108,ramanujan,0.2845724939954909
150689876,4108,srinivasa,0.2845724939954909
150676393,4108,admitt,0.2724487286455809
150678312,4108,cambridg,0.25717459069039056
150682584,4108,hardi,0.25172301488621424
150692502,4108,wwi,0.2471137732193425
150685100,4108,mathemat,0.2335990182568784
150687073,4108,pioneer,0.2205826229050554
122422076,4109,brentwood,0.2790678958597994
122420240,4109,36,0.2671786452910114
122433083,4109,sept,0.2671786452910114
122422488,4109,carjack,0.25874308776674954
122433271,4109,shopkeep,0.25874308776674954
122431001,4109,persian,0.23496458662917333
122423329,4109,converg,0.22908042019301722
122428217,4109,korean,0.22908042019301722
122425020,4109,erupt,0.21463977853612345
122430981,4109,period,0.21305439244892171
75928720,411,candi,0.3608553028954139
75940192,411,spooki,0.34652930774578194
75941498,411,trek,0.3332413293889045
75941492,411,treat,0.32481993253221875
75942836,411,worth,0.3145129757758607
75939734,411,size,0.30873171481483797
75934433,411,king,0.2937760533932127
75932886,411,halloween,0.29280360056229754
75927642,411,bar,0.28173315859912734
75933486,411,hunt,0.23048640499294704
97175158,4110,bushman,0.4363309338246846
97174104,4110,backpack,0.36254368025725736
97178429,4110,fix,0.317006465143091
97174012,4110,australia,0.30780639636428125
97184373,4110,prey,0.30133842253172927
97175340,4110,captiv,0.27333031919592865
97187062,4110,strand,0.27078263054873947
97183290,4110,offer,0.2526083387599797
97185066,4110,remot,0.2445981605858182
97175344,4110,car,0.23106027113908217
76875603,4111,kanga,0.2926579905713012
76880146,4111,roo,0.28120904214806347
76868036,4111,acr,0.2726577097816944
76878728,4111,piglet,0.2726577097816944
76882555,4111,tigger,0.2726577097816944
76878275,4111,owl,0.26582960275725726
76879409,4111,rabbit,0.24073174522898316
76881001,4111,sing,0.22364734971991457
76872539,4111,enjoy,0.2227634966951129
76874780,4111,hundr,0.21944120831439404
11696101,4112,sparkl,0.5262074846600557
11684606,4112,butterfli,0.3508049897733705
11690458,4112,kiss,0.34657682571518056
11696676,4112,super,0.2533313935138963
11683796,4112,becom,0.22241178743623177
11690763,4112,learn,0.18649789213434395
11690097,4112,jealou,0.15791366484066183
11696705,4112,superpow,0.15507818353129377
11692394,4112,nemesi,0.1463822694734487
11692562,4112,normal,0.14060891114335128
74227686,4113,venetian,0.28190999968324404
74227691,4113,venier,0.28190999968324404
74215242,4113,courtesan,0.2613781981823209
74224167,4113,richest,0.24480174718184083
74222734,4113,penniless,0.24084639668139768
74217140,4113,favor,0.22646510742516224
74220561,4113,love,0.2126165909400026
74212745,4113,aristocrat,0.2083042612301841
74216943,4113,exot,0.2037381441799945
74214937,4113,companion,0.19978279367955137
130271754,4114,boss,0.3832459765697325
130276308,4114,gunrunn,0.3373298706633383
130271689,4114,bondsman,0.32295845992009686
130271063,4114,bail,0.27382228204365516
130271961,4114,brown,0.24780728771486638
130283401,4114,smuggl,0.24379043631885422
130275400,4114,flight,0.225432326678293
130276499,4114,hatch,0.22051137161895148
130272336,4114,cash,0.21339874729950162
130270901,4114,attend,0.20747763887606083
68969538,4115,brown,0.5683792754581998
68975880,4115,leis,0.3868556676562466
68972741,4115,fbi,0.22076855955326058
68968700,4115,bankrol,0.1934278338281233
68972589,4115,extravag,0.15701203918118947
68973256,4115,fund,0.14767248483381826
68973244,4115,fugit,0.14378947018388336
68972210,4115,elus,0.14292448679434652
68980216,4115,scam,0.1405306594346936
68970088,4115,charismat,0.13645221979862154
46446096,4116,chicago,0.42300787325708167
46454152,4116,partner,0.35759135904155925
46449381,4116,georgian,0.29982908690017784
46448903,4116,fled,0.2880996010761088
46446350,4116,cocki,0.27566584505290476
46444210,4116,apprehend,0.2639363592288358
46454597,4116,policeman,0.2571680438340453
46458408,4116,tough,0.21262855638873476
46455952,4116,russian,0.2040587030871639
46452067,4116,lord,0.19755428137639255
74094147,4117,18,0.31775929605633507
74095170,4117,assault,0.3141425045200083
74094120,4117,15,0.2958212506056272
74100933,4117,held,0.27711543460865457
74097917,4117,dare,0.2727392004567098
74096583,4117,captiv,0.2693905745262487
74101230,4117,hour,0.2622411007073594
74107227,4117,serial,0.2532739418441193
74094978,4117,apart,0.23586556285564533
74105351,4117,plot,0.23347105447291472
39046364,4118,vada,0.6258571300552804
39031200,4118,allerg,0.21542045380117347
39037176,4118,hangup,0.21542045380117347
39044893,4118,sultenfuss,0.21542045380117347
39041362,4118,parlor,0.20334345954949848
39041809,4118,poetri,0.20334345954949848
39035892,4118,father,0.1852960205818507
39044648,4118,stick,0.17056853939779518
39036430,4118,funer,0.1626136266477955
39037906,4118,impress,0.16020726925906695
116085007,4119,bp,0.3276665760174335
116090340,4119,imperfect,0.31370685480591415
116086307,4119,contamin,0.284535314079981
116096860,4119,spill,0.2606710130447703
116086896,4119,deceit,0.2539864333388084
116085345,4119,cage,0.25201853152397335
116090266,4119,idealist,0.24671129183325094
116094292,4119,politician,0.24510965845954671
116093428,4119,oil,0.2407084949756335
116083532,4119,aftermath,0.23220937187659058
15636257,412,day,0.3804796402591449
15638797,412,grew,0.3451626711431286
15644584,412,reloc,0.3357003309450251
15638859,412,grown,0.31118634575610943
15640954,412,lesson,0.3075101805539307
15642706,412,notori,0.27087050304332766
15646859,412,surpris,0.2672214453857614
15640518,412,kid,0.2328132582731856
15645985,412,small,0.20757935722942192
15640878,412,learn,0.19823301603829227
87052200,4120,transfus,0.32270827375530503
87046150,4120,marit,0.28797043783722476
87039468,4120,cancer,0.25551834997446454
87044971,4120,judg,0.25379035836723046
87046536,4120,midst,0.24115807232907532
87052243,4120,treatment,0.23672519401760894
87049212,4120,religi,0.2356985481498594
87049035,4120,reason,0.23373044170780483
87040626,4120,crisi,0.22236491637221972
87040507,4120,court,0.2203405481193225
53684842,4121,snuff,0.36969364282754247
53680996,4121,motel,0.32366600668952505
53686804,4121,unless,0.3172076851554388
53673577,4121,camera,0.28969114466556234
53687158,4121,video,0.2491841352559494
53685370,4121,strand,0.24745025362119505
53683731,4121,room,0.24471096708299464
53678892,4121,isol,0.24418396441203538
53678071,4121,hidden,0.23742744831006704
53687154,4121,victim,0.22384305131879526
123496517,4122,amsterdam,0.39839557588926733
123496877,4122,attic,0.36498168494620803
123506156,4122,occupi,0.3477877930670505
123502457,4122,harrow,0.3370309228129773
123503618,4122,jewish,0.31945291691137173
123505815,4122,nazi,0.2932473609245277
123502658,4122,hide,0.2598334699814684
123511054,4122,true,0.21120975545570425
123501904,4122,girl,0.18917705872597101
123509934,4122,stori,0.18271760002588985
58822294,4123,inspector,0.4187020527190183
58828883,4123,stolen,0.34642838724873626
58819291,4123,dreyfu,0.25450839747011894
58817736,4123,clouseau,0.24060056965238075
58825502,4123,panther,0.226233959086215
58825880,4123,pink,0.22404103789901111
58815748,4123,artifact,0.2200897245445483
58826237,4123,priceless,0.2200897245445483
58827059,4123,retriev,0.19153211754499666
58829928,4123,treasur,0.18820379340142518
144804708,4124,rath,0.6497172202307859
144795093,4124,bystand,0.21657240674359532
144800639,4124,job,0.21126569505385134
144800886,4124,kill,0.19033325943198973
144804351,4124,promin,0.17777930989224436
144795681,4124,civilian,0.1582046459607315
144798658,4124,funer,0.15651825149910656
144799179,4124,grisli,0.15651825149910656
144801876,4124,mark,0.15347962293552966
144802429,4124,mobster,0.1501758739566549
11045614,4125,breadwinn,0.47540909814376453
11055609,4125,reddi,0.47540909814376453
11049052,4125,financ,0.3902523994414268
11046688,4125,comedi,0.2999980692207422
11048698,4125,execut,0.2875271544891129
11046199,4125,center,0.28581432412297475
11051661,4125,kid,0.24663329787713553
11050759,4125,husband,0.24060760923847202
11052140,4125,life,0.15031601481750567
11043513,4125,00,0.0
106712481,4126,madagascar,0.4629593050759321
106708938,4126,favorit,0.33835833218826183
106718021,4126,surpris,0.2973252275448415
106711514,4126,julien,0.24966286104756405
106712937,4126,melman,0.22084315741705732
106712490,4126,madli,0.2167993496489423
106714967,4126,potion,0.2167993496489423
106712358,4126,love,0.18829579106773242
106710940,4126,impress,0.1777628850479162
106708707,4126,excit,0.16629353188826315
141207160,4127,primit,0.39964612001482763
141204094,4127,lazi,0.38867827299688573
141196968,4127,banish,0.3655768753849688
141201642,4127,gather,0.30957193671922606
141202834,4127,hunter,0.2790696526952678
141211647,4127,villag,0.27550269208936723
141200640,4127,epic,0.274049831726119
141196420,4127,ancient,0.26185666738284197
141199100,4127,coupl,0.22949227100650696
141203552,4127,journey,0.2221639789133735
45050674,4128,carolinian,0.40540221958721956
45052418,4128,discharg,0.3520384937670105
45052325,4128,diamond,0.2847163245819088
45060488,4128,retriev,0.2757152279488266
45064551,4128,wilder,0.2619661060159908
45063035,4128,thiev,0.26123793741763796
45057264,4128,marin,0.2605220075280912
45050891,4128,chase,0.24934612268302783
45060175,4128,recent,0.244694579475952
45061933,4128,south,0.23135259876169978
83320631,4129,travel,0.2398286839032423
83314099,4129,liquor,0.23143765959965726
83318989,4129,slinger,0.23143765959965726
83308230,4129,cheyenn,0.2255850358477662
83310306,4129,embezzl,0.2255850358477662
83319418,4129,stagecoach,0.2167600198779867
83311405,4129,gambler,0.19507783984587798
83306775,4129,banker,0.1934877732743701
83310038,4129,drunken,0.1919886186338264
83318168,4129,salesman,0.18444327430140736
69332175,413,race,0.24418547157476725
69320689,413,95,0.23290029130155232
69322134,413,blindsid,0.23290029130155232
69331527,413,piston,0.23290029130155232
69327435,413,hornet,0.2255469947738613
69335065,413,technician,0.2255469947738613
69329647,413,mcqueen,0.2198433348722508
69324037,413,cup,0.20212614897828246
69325604,413,fabul,0.19968997348692918
69322115,413,blaze,0.19541998818606843
130338934,4130,bono,0.30339934082900627
130347157,4130,neurodiverg,0.30339934082900627
130345502,4130,leav,0.28818564536699737
130344039,4130,homeless,0.22695665121331354
130348571,4130,pro,0.22695665121331354
130352879,4130,valu,0.22695665121331354
130348531,4130,price,0.21501176964087654
130345655,4130,limit,0.21038350107459602
130345471,4130,lawyer,0.18540524776303138
130351722,4130,teach,0.1842458808102938
110013392,4131,tripp,0.5030953660930565
110008946,4131,parent,0.2656997953285236
110002156,4131,demo,0.24360563757308654
110004789,4131,happier,0.2374453085107332
110009764,4131,proud,0.21327622330016027
110005145,4131,home,0.2121408195937057
110003476,4131,fascin,0.1965426184772755
110013020,4131,thirti,0.19531543766373569
110006804,4131,live,0.1864154059439504
110003971,4131,friend,0.1820187881715812
138007964,4132,geisha,0.3851909066700991
138012889,4132,penniless,0.3290831897065481
138016428,4132,sweep,0.3161943600952444
138010878,4132,maid,0.29002331376620244
138009713,4132,japan,0.2717300464010921
138009714,4132,japanes,0.2610171016388158
138017007,4132,torn,0.24429411079997462
138009224,4132,ii,0.22645624247302326
138006930,4132,epic,0.22566262562395947
138014468,4132,romant,0.2233710799260116
135247740,4133,care,0.47353381233177433
135250544,4133,fall,0.34779141630721644
135253643,4133,larger,0.330003977461231
135252263,4133,home,0.32459129431968864
135245830,4133,ail,0.3141766241711135
135254949,4133,mom,0.251233972847259
135259859,4133,taken,0.22316183957647528
135253950,4133,local,0.19592072915826447
135259285,4133,start,0.18519806635342437
135258986,4133,son,0.17706277828765427
23872850,4134,demor,0.30088794773933136
23882908,4134,stepfamili,0.30088794773933136
23885257,4134,wintergarden,0.30088794773933136
23873358,4134,dream,0.28474102351598124
23882809,4134,stall,0.2661551026399279
23872087,4134,conniv,0.2570599769405269
23873639,4134,elf,0.2533362429399267
23882557,4134,songwrit,0.23514599154112473
23872449,4134,cruel,0.21423574752714328
23882224,4134,sing,0.20779892623200966
81814693,4135,face,0.35746165328519514
81819965,4135,orbit,0.32523103989658464
81814372,4135,energi,0.30285130754070005
81813580,4135,devic,0.2843330985004849
81811570,4135,brink,0.2819016086869863
81810138,4135,altern,0.27636921484844174
81813027,4135,crisi,0.2670848193082962
81823159,4135,solv,0.24387905146984215
81821423,4135,realiti,0.2324956831056787
81822366,4135,scientist,0.22536084242962703
84525505,4136,mosaic,0.42988696825057005
84523312,4136,interrel,0.41157230734684724
84521414,4136,forgiv,0.35718944379684353
84531541,4136,valley,0.2934558513216561
84528441,4136,san,0.27195142939656214
84522344,4136,happi,0.26557897801607633
84518404,4136,charact,0.2536367684928393
84520692,4136,epic,0.25184764307022467
84524735,4136,mani,0.24766228895197692
84524994,4136,mean,0.23608901075814126
47858037,4137,cherish,0.29180097112499787
47870589,4137,tumbl,0.27329512582732685
47869006,4137,sophist,0.26498444905389784
47866176,4137,peasant,0.25834850180927305
47856645,4137,baron,0.25282421690922424
47867847,4137,rough,0.248092037918795
47855424,4137,19th,0.24027493509347775
47862535,4137,idealist,0.23696529115411644
47862077,4137,heiress,0.23542692817161262
47867741,4137,robber,0.2210314642557379
109908583,4138,pollard,0.46678660938272076
109902300,4138,eras,0.37890677857034566
109905414,4138,kimura,0.23339330469136038
109903245,4138,game,0.23076500366446998
109913041,4138,upgrad,0.21639502506682848
109899735,4138,cape,0.1874904752532059
109897507,4138,25,0.1745889186958165
109902565,4138,fake,0.16540018619323266
109897776,4138,advanc,0.15815441869872388
109897815,4138,africa,0.1549511763750099
